polymer_id,original_representation,property_name,property_value,units,source_dataset,split,phase4_attack_family,phase4_attack_category,phase4_label_basis
poly_2565,[*]SC1CCCC([*])nC1,Bandgap,5.505315780639648,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2131,[*]C(=O)c1cccc(C(=O)N(C)c2cccc(N([*]))c2)c1,Bandgap,3.875541925430298,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3515,[*]CCCCCCCCCCNC(=O)CCC(O)N[*],Bandgap,5.892559051513672,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3435,[*]NC(C)C(=O)NCCCCCCCCCCC([*])/O,Bandgap,5.732967376708984,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1594,[*]NIc1cccc(NC(=O)c2cccc(C([*])=O)c2)c1,Bandgap,3.3292531967163086,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_710,[*]c1cc(C(=O)OCCCCCCCC)c([*])[nH]1,Bandgap,3.2390458583831787,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_431,[*]c1ccc(-c2ccc(-c3ccc([*])n3-c3c(F)c(F)\c(F)c(F)c3F)s2)s1,Bandgap,2.92417049407959,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1462,[*]CC([*])C(=O)Oc1ncc([N+](=O)[O-])cc1,Bandgap,4.265224933624268,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1841,[*]CCOOCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.220372676849365,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2061,[*]Nc1ccc(NC(=O)NCCCCCC([*])=O)cc1,Bandgap,4.608397483825684,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2595,[*]OCSSCCOCO[*],Bandgap,5.223490238189697,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_195,[*]c1cc2c(s1)-c1sc([*])cc1C2CCCNCCN,Bandgap,1.9049217700958252,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_22,[*]NC(=S)N[*],Bandgap,1.143000602722168,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1138,[*]COC(=O)c1ccc(C(=O)OCc2ccc([*])oN2)cc1,Bandgap,3.5807044506073,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2529,[*]CCCCCOC(=O)NCSCCCCSCCNC(=O)O[*],Bandgap,5.605618000030518,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1736,[*]NC(Cc1ccc(OC(=O)OCc2c-cccc2)cc1)C([*])=O,Bandgap,4.766086578369141,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_160,[*]CC(O)NN([*])c1ccc(N=Nc2ccc(C#N)cc2)cc1,Bandgap,1.4871809482574463,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_542,[*]CC(S1)=CC=C1C(C=C2)=C=C2C(=S)[*],Bandgap,2.650379180908203,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2783,[*]NC(CCCCNC(=O)CCCC([*])=O)C(=O)O,Bandgap,5.199349880218506,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2819,[*]Cc1c(C)c(C)c(CNC(=O)CCCCCC(C)CC(=O)[*])c(C)c1C,Bandgap,5.4316725730896,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3194,[*]CC1CCC(CCC(=O)CCCCCCCC(=O)N[*])CC1,Bandgap,5.833678722381592,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4134,[*]OC1C(O)C([*])C(CO)C1O,Bandgap,6.724586486816406,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3237,[*]NC(I)C(=O)NCC([*])=O,Bandgap,5.596802711486816,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3335,[*]CCCCCNC(=O)CCCCCC(=O)N[*],Bandgap,5.792215347290039,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_543,[*]c1cc(COCCCCCCCCOc2ccc(c3ccc(C#N)cc3)cc2)c([*])s1,Bandgap,2.530562400817871,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4124,[*]ON(C(F)(F)F)C(F)(S([*])(F)F)C(F)(F)F,Bandgap,5.354851722717285,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1317,[*]Ic1ccc([*])cc1,Bandgap,4.192920684814453,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2082,[*]C/C=C\NC[*],Bandgap,4.365593910217285,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1271,[*]C(S1)=CCC1OC(=S)O[*],Bandgap,3.406674861907959,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3069,[*]CCCCC(N)C(=O)NC[*],Bandgap,5.622069358825684,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1537,[*]NC(N=C1)=CC=C1OC(=S)[*],Bandgap,3.377354145050049,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2750,[*]CCCCCC(=O)NCc1ccc(CNC(=O)CCPCCO[*])cc1,Bandgap,5.437930583953857,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2661,[*]CCCNC(=O)C(=O)N[*],Bandgap,5.5783610343933105,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3529,[*]CCCCCCCCCCCCCCCCC(-O)N[*],Bandgap,6.25868034362793,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1638,[*]Oc1ccc(C(O)CNNCC(=O)c2ccc([*])cc2)cc1,Bandgap,4.517762660980225,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1454,[*]Oc1ccc2c(c1)C(=O)N(Oc1ccc(C(N3C(=O)CC([*])C3=O)(C(F)(F)F)C(F)(F)F)ccI1)C2=O,Bandgap,3.7691919803619385,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1946,[*]Oc1ccc(C(=O)OCCCCOC(=O)c2ccs([*])cc2)cc1,Bandgap,3.4368085861206055,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_572,[*]=Cc1ccc2c(c1)Sc1cc([*])ccc1N2CCCCCCCC,Bandgap,3.69120454788208,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3519,[*]NC(PC(C)C)C([*])=O,Bandgap,5.894424915313721,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2201,[*]ONC(=O)OCc1ccc(COCc2ccc(COC(=O)NCc3ccc(C(C)(C)c4ccc([*])o4)o3)o2)o1,Bandgap,4.992521286010742,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3309,[*]CC1(C(=O)O)COCC([*])(C(=O)C)C1,Bandgap,6.030459880828857,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_659,[*]C1=CC(C)C(C(=O)CP(=O)C2CC3C([*])CC3(O)C2=O)C(=O)N1C,Bandgap,4.194376468658447,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3577,[*]NC(CC([*])O)C(C)C,Bandgap,5.473284721374512,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3444,[*]CCCCCCCCCCNC(=O)CCCCCCC(=O)I[*],Bandgap,5.6266255378723145,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3098,[*]CCC1CC(=O)N([*])C(=O)C1,Bandgap,5.08695650100708,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3985,[*]CCCC(=O)O[*],Bandgap,6.403534412384033,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2257,[*]Oc1ccc(CC(C#N)(Cc2ccc([*])cc2)c2ccccc2)cc-1,Bandgap,4.574535369873047,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3771,[*]CC([*])C(=O)OC(C)CPC(C)C,Bandgap,6.412518501281738,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3499,[*]CCCCCCCCNC(=O)CCC(=O)[*],Bandgap,5.90432596206665,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3481,[*][N-]CC([*])(Cl)C(=O)OCC,Bandgap,6.664257049560547,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3145,[*]CC(COBr)O[*],Bandgap,6.040517807006836,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2139,[*]Os1ccc(C([*])=O)cc1CCCCCCCCCC,Bandgap,2.5880637168884277,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1851,[*]Cc1ccc(COC(=O)c2c-ccc(C(=O)O[*])c2)cc1,Bandgap,4.62772274017334,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1686,[*]Oc1cc(SC)c([*])cc1OC,Bandgap,4.7664923667907715,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_474,[*]Os1ccc2ccccc2c1N=Nc1ccc(C([*])=O)cc1,Bandgap,1.2417128086090088,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1062,[*]Oc1ccc(N=Nc2ccc([*])cn2)cc1,Bandgap,2.6968159675598145,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3777,[*][Si]OC(=O)CCCCCCCCC([*])=O,Bandgap,6.6218767166137695,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4061,[*]CCCNCCOC(=O)CCC(C)CC(=O)O[*],Bandgap,5.849298000335693,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3794,[*]CC([*])(C)C(=O)OC(C)C,Bandgap,6.5166215896606445,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2591,[*]NC(CCCN)C([*])=O,Bandgap,5.270809650421143,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_810,[*]c1cccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccsc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)c1,Bandgap,2.6092896461486816,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1015,[*]C(=O)Nc1cccc(NC[Si](=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc([*])ccc6[nH]5)c4)nc3c2)c1,Bandgap,3.363762855529785,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_622,[*]c1ccc(-c2ccc(-c3ccc([*])n3C)n2CP)cn1,Bandgap,3.1927456855773926,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1421,[*]C(COc1ccc(-c2ccc(C#N)cc2)cc1)O[*],Bandgap,4.623969554901123,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_48,[*]C1=C(CCCCCC)C(CCCCCC)=C(c2sc(-c3sc([*])c4c3OCCO4)c3c2OCO3)S1(=O)=O,Bandgap,1.7454960346221924,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3193,[*]C(=O)CCCCCCCCC(=O)N1CC(C)N([*])CC1NC,Bandgap,5.805039882659912,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4077,[*]CCCCCCOC(=O)CCCCNCCCCC(=O)O[*],Bandgap,5.990038871765137,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4088,[*]CC([*])(F)C(=O)OOCC(F)(F)C(F)F,Bandgap,7.130971431732178,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2979,[*]C#CC#CCCCCCCC[*],Bandgap,4.542837142944336,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3311,[*]CCC1C(=O)N(CC)C(=S)C1[*],Bandgap,4.56984806060791,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1262,[*]CC1(C)CC(N2C(=O)c3cCcc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)CC(C)(C)C1,Bandgap,3.8220584392547607,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1163,[*]c1ncc(-c2cnc([*])/c(C)c2)cc1C,Bandgap,3.3084559440612793,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2784,[*]/CC=C\C(C#N)C[*],Bandgap,4.892831802368164,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_847,[*]c1ccc(\c2cnc3cc(-c4ccc5nc([*])cnc5c4)ccc3n2)cc1,Bandgap,3.4126341342926025,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3820,[*]CCCOC(=O)C[Si]CCCCCCC(=O)O[*],Bandgap,6.569714546203613,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3340,[*]CCCCC[N+]CNC(=O)CCCC(=O)O[*],Bandgap,5.487525939941406,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3438,[*]C=CCNCCCCCCCC(Cl)CCCCCCCCC[*],Bandgap,5.632266521453857,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3071,[*]/C=C\I(C)C[*],Bandgap,5.4959187507629395,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1496,[*]OC(C[N+])C(C)Oc1cc([*])nc2ccc(C)cc12,Bandgap,4.987129211425781,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_389,[*]C(C=C1)=CC=C1C(C=C2)=NC=C2C(C=C3)=CC=C3C(C=C4)=CC=C4[*],Bandgap,2.4382824897766113,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4100,[*]CP([*])OC(C)=O,Bandgap,6.551043510437012,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3588,[*]CCCC(C)CC(=O)[*],Bandgap,6.699738502502441,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3410,[*]CC(=O)NCC(=O)I[*],Bandgap,5.455017566680908,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1893,[*]CNC(=O)C(S1)=CC=1[*],Bandgap,4.2029900550842285,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1959,[*]Oc1c(Cl)cc(C2(c3cc(Cl)c(OC([*])=O)c(Cl)c3)C3CC2C2CCCC32)cc1Cl,Bandgap,4.902413845062256,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2833,[*]Cc1ccc(CN(O)C(=O)CCCCC(=O)N([*])C)cc1,Bandgap,5.454926013946533,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1068,[*]Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(-c5ccc(C(Nc6ccc([*])cc6)=I(C#N)C#N)cc5)cc4)cc3)cc2)cc1,Bandgap,3.466243267059326,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1767,[*]CC(O)NCOc1ccc(C(=O)c2ccc(O[*])cc2)cc1,Bandgap,4.343691825866699,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3388,[*]CC1(C)C([*])(C)C(=O)OC1=O,Bandgap,6.225351333618164,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4065,[*]CCCCCCCCCCCCCCCOC(=O)CCCCC(=O)O[*],Bandgap,6.348481178283691,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1143,[*]c1cccc(-c2nc3cs(-c4ccc5[nH]c([*])nc5c4)ccc3[nH]2)c1,Bandgap,3.248593807220459,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2017,[*]Nc1ccc([*])nc1I,Bandgap,3.4160537719726562,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_182,[*]Nc1cc([N+](=O)[O-])c(NC(=O)c2c(F)cc(C([*])=O)cc2F)Occ1C=Cc1ccc(N(C)C)cc1,Bandgap,2.452396869659424,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3732,[*]CCCCCCCCCNOC(=O)C(O)C(O)C(=O)O[*],Bandgap,6.186817169189453,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2628,[*]CCCCCCSCCOS[*],Bandgap,5.4229021072387695,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3367,[*]NC1CC(CC(C)(C)NC(=O)CCCCC([*])=O)CC1,Bandgap,5.382305145263672,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2904,[*]NCCNC(=O)C(OC)C(OC)C(=O)N[*],Bandgap,5.5459885597229,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1952,[*]c2cccc(NC(=O)CCCC(=O)Nc1ccc(S([*])(=O)=O)cc1)c2,Bandgap,3.4370131492614746,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_187,[*]N=Nc1ccc(NN=Nc2ccc([*])cc2)cc1,Bandgap,1.8496577739715576,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1012,[*]N=C(O)N=C([*])N=C(SN)N,Bandgap,2.4979639053344727,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3911,[*]CCC([*])(C)Cl,Bandgap,6.592596054077148,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_21,[*]=Cc1sc([*])c2c1OC(CCCCCC)CO2,Bandgap,3.0257794857025146,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_261,[*]c1ccc(-c2ccc(-c3nc(CCCCCCCCCCCC)c(-c4sc([*])nc4CCCCCCCCCCICC)s3)s2)s1,Bandgap,2.1607561111450195,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_623,[*]c1ccc(-c2ccc(-n3s(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,Bandgap,2.3043482303619385,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1772,[*]COCCOCCOC(=O)C(=O)O[*],Bandgap,5.584657669067383,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2634,[*]CCCCOC(=O)\Cc1ccc(CC(=O)O[*])cc1,Bandgap,4.7282304763793945,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_580,[*]C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc([*])cc7C6=O)ccocc45)cc2)C3=O)n1,Bandgap,2.384326934814453,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1860,[*]C=CC=CC[*],Bandgap,3.0642776489257812,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_859,[*]c1cc(C)c([*])cc1OC,Bandgap,5.121737957000732,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_909,[*]c1[nH]c([*])c(CC(-O)OC)c1CC(=O)OC,Bandgap,2.8386313915252686,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_41,[*]c1sc([*])c(CCCCCCN(CC)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)c1CCCCC,Bandgap,1.0837962627410889,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1405,[*]NC(/Cc1c[nH]c2ccccc12)C([*])=O,Bandgap,2.233219623565674,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3090,[*]CCCCCCCCCCN(C)C(=O)CCCCCCCCC(=O)N([*]),Bandgap,5.680073261260986,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_201,[*]c1ccc(/Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3c2)cc1,Bandgap,2.971139907836914,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1043,[*]Oc1ccc(NC(=O)c2csc(C(=O)Nc3ccc([*])cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,Bandgap,2.412785053253174,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1955,[*]CC([*])c1ccc(C(O)CCN2COCC2)cc1,Bandgap,5.4761552810668945,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_485,[*]c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C([*])(C(F)(F)F)C(F)(F)F)cc4C3\O)c(O)cc1O)C2=O,Bandgap,2.9641475677490234,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3220,[*]NC(CCC(=O)OCCC)C([*])/O,Bandgap,5.909677505493164,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3177,[*]CNC(=O)CCCCICC(=O)N[*],Bandgap,5.871068000793457,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
