source_index,original_representation,adversarial_representation,attack_family,canonical_equivalent,label_basis,target_value,teacher_model_hash,property_value
1687,[*]C=CC1CC([*])C2C(=O)N(c3ccccc3C)C(=O)C12,[*]C=CC1CC([*])C2C(=O)N(c3ccccc3C)C(=O)C12,clean,True,measured,4.4184,,4.4184
1687,C(=CC1CC(C2C(=O)N(c3ccccc3C)C(=O)C12)*)*,C(=CC1CC(C2C(=O)N(c3ccccc3C)C(=O)C12)*)*,randomization,True,measured_inherited_equivalent,4.4184,,4.4184
1687,*C=CC1CC(*)C2C1C(=O)N(C2=O)c1c(cccc1)C,*C=CC1CC(*)C2C1C(=O)N(C2=O)c1c(cccc1)C,randomization,True,measured_inherited_equivalent,4.4184,,4.4184
1687,c1(c(C)cccc1)N1C(C2C(C=C*)CC(C2C1=O)*)=O,c1(c(C)cccc1)N1C(C2C(C=C*)CC(C2C1=O)*)=O,randomization,True,measured_inherited_equivalent,4.4184,,4.4184
1688,[*]CC1(CO[*])CC2CCC1CC2,[*]CC1(CO[*])CC2CCC1CC2,clean,True,measured,5.7352,,5.7352
1688,C1C2CC(C(C1)CC2)(CO*)C*,C1C2CC(C(C1)CC2)(CO*)C*,randomization,True,measured_inherited_equivalent,5.7352,,5.7352
1688,*CC1(CO*)C2CCC(CC2)C1,*CC1(CO*)C2CCC(CC2)C1,randomization,True,measured_inherited_equivalent,5.7352,,5.7352
1688,C1CC2CC(CO*)(C*)C1CC2,C1CC2CC(CO*)(C*)C1CC2,randomization,True,measured_inherited_equivalent,5.7352,,5.7352
1689,[*]CCCCCCCCCCCCOC(=O)CCCCC(=O)O[*],[*]CCCCCCCCCCCCOC(=O)CCCCC(=O)O[*],clean,True,measured,6.7363,,6.7363
1689,C(CCCCCCCOC(CCCCC(=O)O*)=O)CCCC*,C(CCCCCCCOC(CCCCC(=O)O*)=O)CCCC*,randomization,True,measured_inherited_equivalent,6.7363,,6.7363
1689,O=C(O*)CCCCC(=O)OCCCCCCCCCCCC*,O=C(O*)CCCCC(=O)OCCCCCCCCCCCC*,randomization,True,measured_inherited_equivalent,6.7363,,6.7363
1689,C(CC(=O)OCCCCCCCCCCCC*)CCC(O*)=O,C(CC(=O)OCCCCCCCCCCCC*)CCC(O*)=O,randomization,True,measured_inherited_equivalent,6.7363,,6.7363
1690,[*]CCCCNC(=O)C(OC)C(OC)C(=O)N[*],[*]CCCCNC(=O)C(OC)C(OC)C(=O)N[*],clean,True,measured,5.1811,,5.1811
1690,O=C(C(OC)C(OC)C(NCCCC*)=O)N*,O=C(C(OC)C(OC)C(NCCCC*)=O)N*,randomization,True,measured_inherited_equivalent,5.1811,,5.1811
1690,COC(C(NCCCC*)=O)C(OC)C(N*)=O,COC(C(NCCCC*)=O)C(OC)C(N*)=O,randomization,True,measured_inherited_equivalent,5.1811,,5.1811
1690,N(*)C(=O)C(C(OC)C(NCCCC*)=O)OC,N(*)C(=O)C(C(OC)C(NCCCC*)=O)OC,randomization,True,measured_inherited_equivalent,5.1811,,5.1811
1691,[*]OC(C)COC(=O)Cc1ccc(CC([*])=O)cc1,[*]OC(C)COC(=O)Cc1ccc(CC([*])=O)cc1,clean,True,measured,5.1711,,5.1711
1691,O(CC(O*)C)C(=O)Cc1ccc(cc1)CC(*)=O,O(CC(O*)C)C(=O)Cc1ccc(cc1)CC(*)=O,randomization,True,measured_inherited_equivalent,5.1711,,5.1711
1691,C(c1ccc(CC(OCC(O*)C)=O)cc1)C(=O)*,C(c1ccc(CC(OCC(O*)C)=O)cc1)C(=O)*,randomization,True,measured_inherited_equivalent,5.1711,,5.1711
1691,*OC(COC(Cc1ccc(cc1)CC(=O)*)=O)C,*OC(COC(Cc1ccc(cc1)CC(=O)*)=O)C,randomization,True,measured_inherited_equivalent,5.1711,,5.1711
1692,[*]CCCNC(=O)c1ccc(C(=O)N[*])cc1,[*]CCCNC(=O)c1ccc(C(=O)N[*])cc1,clean,True,measured,4.6883,,4.6883
1692,c1(C(N*)=O)ccc(cc1)C(NCCC*)=O,c1(C(N*)=O)ccc(cc1)C(NCCC*)=O,randomization,True,measured_inherited_equivalent,4.6883,,4.6883
1692,c1cc(C(=O)NCCC*)ccc1C(=O)N*,c1cc(C(=O)NCCC*)ccc1C(=O)N*,randomization,True,measured_inherited_equivalent,4.6883,,4.6883
1692,C(c1ccc(C(=O)N*)cc1)(NCCC*)=O,C(c1ccc(C(=O)N*)cc1)(NCCC*)=O,randomization,True,measured_inherited_equivalent,4.6883,,4.6883
1693,[*]OC1CCC(OC(=O)OCCCCOC([*])=O)CC1,[*]OC1CCC(OC(=O)OCCCCOC([*])=O)CC1,clean,True,measured,6.5845,,6.5845
1693,*OC1CCC(OC(=O)OCCCCOC(=O)*)CC1,*OC1CCC(OC(=O)OCCCCOC(=O)*)CC1,randomization,True,measured_inherited_equivalent,6.5845,,6.5845
1693,C(COC(OC1CCC(CC1)O*)=O)CCOC(*)=O,C(COC(OC1CCC(CC1)O*)=O)CCOC(*)=O,randomization,True,measured_inherited_equivalent,6.5845,,6.5845
1693,C(OC(OC1CCC(CC1)O*)=O)CCCOC(=O)*,C(OC(OC1CCC(CC1)O*)=O)CCCOC(=O)*,randomization,True,measured_inherited_equivalent,6.5845,,6.5845
1694,[*]c1cc2c(s1)-c1sc([*])cc1C2=O,[*]c1cc2c(s1)-c1sc([*])cc1C2=O,clean,True,measured,1.1662,,1.1662
1694,s1c(*)cc2c1-c1c(cc(*)s1)C2=O,s1c(*)cc2c1-c1c(cc(*)s1)C2=O,randomization,True,measured_inherited_equivalent,1.1662,,1.1662
1694,c12-c3sc(*)cc3C(=O)c2cc(s1)*,c12-c3sc(*)cc3C(=O)c2cc(s1)*,randomization,True,measured_inherited_equivalent,1.1662,,1.1662
1694,c12C(c3c(sc(c3)*)-c2sc(c1)*)=O,c12C(c3c(sc(c3)*)-c2sc(c1)*)=O,randomization,True,measured_inherited_equivalent,1.1662,,1.1662
1695,[*]CC(OC(C)=O)C(COC(=O)O[*])OC(C)=O,[*]CC(OC(C)=O)C(COC(=O)O[*])OC(C)=O,clean,True,measured,6.5157,,6.5157
1695,*OC(=O)OCC(C(OC(=O)C)C*)OC(=O)C,*OC(=O)OCC(C(OC(=O)C)C*)OC(=O)C,randomization,True,measured_inherited_equivalent,6.5157,,6.5157
1695,O(CC(C(OC(=O)C)C*)OC(=O)C)C(O*)=O,O(CC(C(OC(=O)C)C*)OC(=O)C)C(O*)=O,randomization,True,measured_inherited_equivalent,6.5157,,6.5157
1695,*CC(OC(C)=O)C(OC(=O)C)COC(=O)O*,*CC(OC(C)=O)C(OC(=O)C)COC(=O)O*,randomization,True,measured_inherited_equivalent,6.5157,,6.5157
1696,[*]C12CC3CC([*])(C1)CC(CCCC)(C3)C2,[*]C12CC3CC([*])(C1)CC(CCCC)(C3)C2,clean,True,measured,5.6409,,5.6409
1696,C1C2CC3(*)CC(CC1(*)C3)(CCCC)C2,C1C2CC3(*)CC(CC1(*)C3)(CCCC)C2,randomization,True,measured_inherited_equivalent,5.6409,,5.6409
1696,*C12CC3(*)CC(C1)CC(C3)(C2)CCCC,*C12CC3(*)CC(C1)CC(C3)(C2)CCCC,randomization,True,measured_inherited_equivalent,5.6409,,5.6409
1696,C12(CC3CC(C1)(*)CC(C2)(CCCC)C3)*,C12(CC3CC(C1)(*)CC(C2)(CCCC)C3)*,randomization,True,measured_inherited_equivalent,5.6409,,5.6409
1697,[*]C(=O)NNC(=O)C(=O)NNC(=O)c1cncc([*])n1,[*]C(=O)NNC(=O)C(=O)NNC(=O)c1cncc([*])n1,clean,True,measured,3.8132,,3.8132
1697,c1ncc(C(=O)NNC(=O)C(NNC(*)=O)=O)nc1*,c1ncc(C(=O)NNC(=O)C(NNC(*)=O)=O)nc1*,randomization,True,measured_inherited_equivalent,3.8132,,3.8132
1697,*C(NNC(=O)C(NNC(=O)c1nc(cnc1)*)=O)=O,*C(NNC(=O)C(NNC(=O)c1nc(cnc1)*)=O)=O,randomization,True,measured_inherited_equivalent,3.8132,,3.8132
1697,C(*)(NNC(C(NNC(c1cncc(*)n1)=O)=O)=O)=O,C(*)(NNC(C(NNC(c1cncc(*)n1)=O)=O)=O)=O,randomization,True,measured_inherited_equivalent,3.8132,,3.8132
1698,[*]C(=O)NCCCCCCNC(=O)C1=COC=C([*])O1,[*]C(=O)NCCCCCCNC(=O)C1=COC=C([*])O1,clean,True,measured,5.0297,,5.0297
1698,C1=C(*)OC(=CO1)C(NCCCCCCNC(*)=O)=O,C1=C(*)OC(=CO1)C(NCCCCCCNC(*)=O)=O,randomization,True,measured_inherited_equivalent,5.0297,,5.0297
1698,N(CCCCCCNC(=O)C1=COC=C(O1)*)C(*)=O,N(CCCCCCNC(=O)C1=COC=C(O1)*)C(*)=O,randomization,True,measured_inherited_equivalent,5.0297,,5.0297
1698,C1(C(=O)NCCCCCCNC(*)=O)=COC=C(*)O1,C1(C(=O)NCCCCCCNC(*)=O)=COC=C(*)O1,randomization,True,measured_inherited_equivalent,5.0297,,5.0297
1699,[*]c1cc([*])c(O)c(C=Nc2ccc(S(=O)(=O)O)cc2)c1,[*]c1cc([*])c(O)c(C=Nc2ccc(S(=O)(=O)O)cc2)c1,clean,True,measured,3.1631,,3.1631
1699,c1c(c(O)c(cc1*)C=Nc1ccc(cc1)S(=O)(=O)O)*,c1c(c(O)c(cc1*)C=Nc1ccc(cc1)S(=O)(=O)O)*,randomization,True,measured_inherited_equivalent,3.1631,,3.1631
1699,*c1c(c(cc(*)c1)C=Nc1ccc(cc1)S(=O)(=O)O)O,*c1c(c(cc(*)c1)C=Nc1ccc(cc1)S(=O)(=O)O)O,randomization,True,measured_inherited_equivalent,3.1631,,3.1631
1699,OS(=O)(=O)c1ccc(cc1)N=Cc1cc(cc(c1O)*)*,OS(=O)(=O)c1ccc(cc1)N=Cc1cc(cc(c1O)*)*,randomization,True,measured_inherited_equivalent,3.1631,,3.1631
1700,[*]CCCCCCCCCC(=O)O[*],[*]CCCCCCCCCC(=O)O[*],clean,True,measured,6.5763,,6.5763
1700,C(CCCC(=O)O*)CCCCC*,C(CCCC(=O)O*)CCCCC*,randomization,True,measured_inherited_equivalent,6.5763,,6.5763
1700,*CCCCCCCCCC(=O)O*,*CCCCCCCCCC(=O)O*,randomization,True,measured_inherited_equivalent,6.5763,,6.5763
1700,O=C(CCCCCCCCC*)O*,O=C(CCCCCCCCC*)O*,randomization,True,measured_inherited_equivalent,6.5763,,6.5763
1701,[*]CCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2C)c(C)c1,[*]CCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2C)c(C)c1,clean,True,measured,4.3776,,4.3776
1701,C(=O)(O*)c1cc(C)c(cc1)-c1ccc(cc1C)C(=O)OCC*,C(=O)(O*)c1cc(C)c(cc1)-c1ccc(cc1C)C(=O)OCC*,randomization,True,measured_inherited_equivalent,4.3776,,4.3776
1701,C(OC(=O)c1cc(c(-c2ccc(C(O*)=O)cc2C)cc1)C)C*,C(OC(=O)c1cc(c(-c2ccc(C(O*)=O)cc2C)cc1)C)C*,randomization,True,measured_inherited_equivalent,4.3776,,4.3776
1701,c1(C)cc(ccc1-c1ccc(C(OCC*)=O)cc1C)C(O*)=O,c1(C)cc(ccc1-c1ccc(C(OCC*)=O)cc1C)C(O*)=O,randomization,True,measured_inherited_equivalent,4.3776,,4.3776
1702,[*]NC1CCC(CC2CCC(NC(=O)CCCCCCCCC([*])=O)CC2)CC1,[*]NC1CCC(CC2CCC(NC(=O)CCCCCCCCC([*])=O)CC2)CC1,clean,True,measured,5.7313,,5.7313
1702,C1CC(CC2CCC(CC2)N*)CCC1NC(=O)CCCCCCCCC(*)=O,C1CC(CC2CCC(CC2)N*)CCC1NC(=O)CCCCCCCCC(*)=O,randomization,True,measured_inherited_equivalent,5.7313,,5.7313
1702,*C(CCCCCCCCC(NC1CCC(CC2CCC(CC2)N*)CC1)=O)=O,*C(CCCCCCCCC(NC1CCC(CC2CCC(CC2)N*)CC1)=O)=O,randomization,True,measured_inherited_equivalent,5.7313,,5.7313
1702,C1CC(NC(=O)CCCCCCCCC(*)=O)CCC1CC1CCC(CC1)N*,C1CC(NC(=O)CCCCCCCCC(*)=O)CCC1CC1CCC(CC1)N*,randomization,True,measured_inherited_equivalent,5.7313,,5.7313
1703,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(C)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(C)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,clean,True,measured,3.7304,,3.7304
1703,c1cc(ccc1Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(-c2n(c(nn2)*)-c2ccc(C)cc2)cc1)(C(F)(F)F)C(F)(F)F)*,c1cc(ccc1Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(-c2n(c(nn2)*)-c2ccc(C)cc2)cc1)(C(F)(F)F)C(F)(F)F)*,randomization,True,measured_inherited_equivalent,3.7304,,3.7304
1703,FC(C(C(F)(F)F)(c1ccc(cc1)Oc1ccc(*)cc1)c1ccc(Oc2ccc(-c3n(-c4ccc(cc4)C)c(*)nn3)cc2)cc1)(F)F,FC(C(C(F)(F)F)(c1ccc(cc1)Oc1ccc(*)cc1)c1ccc(Oc2ccc(-c3n(-c4ccc(cc4)C)c(*)nn3)cc2)cc1)(F)F,randomization,True,measured_inherited_equivalent,3.7304,,3.7304
1703,n1(c(nnc1-c1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)*)*)-c1ccc(cc1)C,n1(c(nnc1-c1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)*)*)-c1ccc(cc1)C,randomization,True,measured_inherited_equivalent,3.7304,,3.7304
1704,[*]c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc([*])cc(-c6ccccc6)c5c4)ccc3n2)cc1,[*]c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc([*])cc(-c6ccccc6)c5c4)ccc3n2)cc1,clean,True,measured,3.236,,3.236
1704,c1(nc2c(c(-c3ccccc3)c1)cc(-c1cc3c(nc(*)cc3-c3ccccc3)cc1)cc2)-c1ccc(*)cc1,c1(nc2c(c(-c3ccccc3)c1)cc(-c1cc3c(nc(*)cc3-c3ccccc3)cc1)cc2)-c1ccc(*)cc1,randomization,True,measured_inherited_equivalent,3.236,,3.236
1704,c1cc(-c2cc(c3c(ccc(c3)-c3cc4c(nc(*)cc4-c4ccccc4)cc3)n2)-c2ccccc2)ccc1*,c1cc(-c2cc(c3c(ccc(c3)-c3cc4c(nc(*)cc4-c4ccccc4)cc3)n2)-c2ccccc2)ccc1*,randomization,True,measured_inherited_equivalent,3.236,,3.236
1704,c1c(cc2c(-c3ccccc3)cc(*)nc2c1)-c1cc2c(cc1)nc(-c1ccc(*)cc1)cc2-c1ccccc1,c1c(cc2c(-c3ccccc3)cc(*)nc2c1)-c1cc2c(cc1)nc(-c1ccc(*)cc1)cc2-c1ccccc1,randomization,True,measured_inherited_equivalent,3.236,,3.236
1705,[*]CCOCCOCCOC(=O)CSC(=O)Nc1ccc(C)c(NC(=O)SCC(=O)O[*])c1,[*]CCOCCOCCOC(=O)CSC(=O)Nc1ccc(C)c(NC(=O)SCC(=O)O[*])c1,clean,True,measured,4.3129,,4.3129
1705,C(OCCOCCOC(CSC(Nc1ccc(C)c(c1)NC(SCC(=O)O*)=O)=O)=O)C*,C(OCCOCCOC(CSC(Nc1ccc(C)c(c1)NC(SCC(=O)O*)=O)=O)=O)C*,randomization,True,measured_inherited_equivalent,4.3129,,4.3129
1705,c1c(C)c(NC(=O)SCC(O*)=O)cc(NC(=O)SCC(OCCOCCOCC*)=O)c1,c1c(C)c(NC(=O)SCC(O*)=O)cc(NC(=O)SCC(OCCOCCOCC*)=O)c1,randomization,True,measured_inherited_equivalent,4.3129,,4.3129
1705,C(C(=O)OCCOCCOCC*)SC(Nc1cc(NC(=O)SCC(O*)=O)c(C)cc1)=O,C(C(=O)OCCOCCOCC*)SC(Nc1cc(NC(=O)SCC(O*)=O)c(C)cc1)=O,randomization,True,measured_inherited_equivalent,4.3129,,4.3129
1706,[*]Nc1cc(OCC)c([*])cc1OCC,[*]Nc1cc(OCC)c([*])cc1OCC,clean,True,measured,3.3328,,3.3328
1706,*c1c(OCC)cc(N*)c(c1)OCC,*c1c(OCC)cc(N*)c(c1)OCC,randomization,True,measured_inherited_equivalent,3.3328,,3.3328
1706,*Nc1c(OCC)cc(c(OCC)c1)*,*Nc1c(OCC)cc(c(OCC)c1)*,randomization,True,measured_inherited_equivalent,3.3328,,3.3328
1706,c1c(c(*)cc(c1N*)OCC)OCC,c1c(c(*)cc(c1N*)OCC)OCC,randomization,True,measured_inherited_equivalent,3.3328,,3.3328
1707,[*]CCCN(Cc1ccccc1)C(=O)S[*],[*]CCCN(Cc1ccccc1)C(=O)S[*],clean,True,measured,5.347,,5.347
1707,C(C*)CN(C(S*)=O)Cc1ccccc1,C(C*)CN(C(S*)=O)Cc1ccccc1,randomization,True,measured_inherited_equivalent,5.347,,5.347
1707,c1ccc(CN(C(S*)=O)CCC*)cc1,c1ccc(CN(C(S*)=O)CCC*)cc1,randomization,True,measured_inherited_equivalent,5.347,,5.347
1707,c1(ccccc1)CN(CCC*)C(=O)S*,c1(ccccc1)CN(CCC*)C(=O)S*,randomization,True,measured_inherited_equivalent,5.347,,5.347
1708,[*]c1sc([*])c2c1OCCO2,[*]c1sc([*])c2c1OCCO2,clean,True,measured,1.338,,1.338
1708,*c1c2OCCOc2c(*)s1,*c1c2OCCOc2c(*)s1,randomization,True,measured_inherited_equivalent,1.338,,1.338
1708,C1Oc2c(sc(*)c2OC1)*,C1Oc2c(sc(*)c2OC1)*,randomization,True,measured_inherited_equivalent,1.338,,1.338
1708,c12c(c(sc2*)*)OCCO1,c12c(c(sc2*)*)OCCO1,randomization,True,measured_inherited_equivalent,1.338,,1.338
1709,[*]CCCCCCCCCCCCCCCC(=O)O[*],[*]CCCCCCCCCCCCCCCC(=O)O[*],clean,True,measured,6.7472,,6.7472
1709,C(CCCCCC(O*)=O)CCCCCCCCC*,C(CCCCCC(O*)=O)CCCCCCCCC*,randomization,True,measured_inherited_equivalent,6.7472,,6.7472
1709,O(C(CCCCCCCCCCCCCCC*)=O)*,O(C(CCCCCCCCCCCCCCC*)=O)*,randomization,True,measured_inherited_equivalent,6.7472,,6.7472
1709,C(CCCCCCCCC*)CCCCCC(O*)=O,C(CCCCCCCCC*)CCCCCC(O*)=O,randomization,True,measured_inherited_equivalent,6.7472,,6.7472
1710,[*]CCCCCCCCCCc1nnc([*])n1N,[*]CCCCCCCCCCc1nnc([*])n1N,clean,True,measured,5.8601,,5.8601
1710,n1c(n(c(*)n1)N)CCCCCCCCCC*,n1c(n(c(*)n1)N)CCCCCCCCCC*,randomization,True,measured_inherited_equivalent,5.8601,,5.8601
1710,C(CCCC*)CCCCCc1n(c(*)nn1)N,C(CCCC*)CCCCCc1n(c(*)nn1)N,randomization,True,measured_inherited_equivalent,5.8601,,5.8601
1710,*CCCCCCCCCCc1n(c(nn1)*)N,*CCCCCCCCCCc1n(c(nn1)*)N,randomization,True,measured_inherited_equivalent,5.8601,,5.8601
1711,[*]CC([*])c1cc(C)cc(C)c1,[*]CC([*])c1cc(C)cc(C)c1,clean,True,measured,4.7319,,4.7319
1711,c1(cc(cc(c1)C(C*)*)C)C,c1(cc(cc(c1)C(C*)*)C)C,randomization,True,measured_inherited_equivalent,4.7319,,4.7319
1711,c1(cc(cc(c1)C)C)C(*)C*,c1(cc(cc(c1)C)C)C(*)C*,randomization,True,measured_inherited_equivalent,4.7319,,4.7319
1711,c1(C(C*)*)cc(cc(c1)C)C,c1(C(C*)*)cc(cc(c1)C)C,randomization,True,measured_inherited_equivalent,4.7319,,4.7319
1712,[*]c1nnc(C2CC3(CC([*])C3)C2)o1,[*]c1nnc(C2CC3(CC([*])C3)C2)o1,clean,True,measured,5.8846,,5.8846
1712,*c1nnc(C2CC3(C2)CC(*)C3)o1,*c1nnc(C2CC3(C2)CC(*)C3)o1,randomization,True,measured_inherited_equivalent,5.8846,,5.8846
1712,C1C2(CC(C2)c2nnc(o2)*)CC1*,C1C2(CC(C2)c2nnc(o2)*)CC1*,randomization,True,measured_inherited_equivalent,5.8846,,5.8846
1712,C1C(c2nnc(*)o2)CC21CC(*)C2,C1C(c2nnc(*)o2)CC21CC(*)C2,randomization,True,measured_inherited_equivalent,5.8846,,5.8846
1713,[*]CCc1c(C)c(C)c([*])c(C)c1C,[*]CCc1c(C)c(C)c([*])c(C)c1C,clean,True,measured,4.9425,,4.9425
1713,c1(c(c(C)c(c(*)c1C)C)CC*)C,c1(c(c(C)c(c(*)c1C)C)CC*)C,randomization,True,measured_inherited_equivalent,4.9425,,4.9425
1713,c1(c(c(CC*)c(C)c(C)c1*)C)C,c1(c(c(CC*)c(C)c(C)c1*)C)C,randomization,True,measured_inherited_equivalent,4.9425,,4.9425
1713,*CCc1c(C)c(C)c(c(c1C)C)*,*CCc1c(C)c(C)c(c(c1C)C)*,randomization,True,measured_inherited_equivalent,4.9425,,4.9425
1714,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,clean,True,measured,3.0402,,3.0402
1714,c1(ccc(*)cc1)-c1c(nc2c(ccc(-c3ccc4c(nc(c(n4)*)-c4ccccc4)c3)c2)n1)-c1ccccc1,c1(ccc(*)cc1)-c1c(nc2c(ccc(-c3ccc4c(nc(c(n4)*)-c4ccccc4)c3)c2)n1)-c1ccccc1,randomization,True,measured_inherited_equivalent,3.0402,,3.0402
1714,c1c(cccc1)-c1c(nc2c(n1)cc(-c1cc3c(cc1)nc(-c1ccc(cc1)*)c(n3)-c1ccccc1)cc2)*,c1c(cccc1)-c1c(nc2c(n1)cc(-c1cc3c(cc1)nc(-c1ccc(cc1)*)c(n3)-c1ccccc1)cc2)*,randomization,True,measured_inherited_equivalent,3.0402,,3.0402
1714,c1c(ccc2c1nc(c(n2)-c1ccc(*)cc1)-c1ccccc1)-c1ccc2nc(*)c(-c3ccccc3)nc2c1,c1c(ccc2c1nc(c(n2)-c1ccc(*)cc1)-c1ccccc1)-c1ccc2nc(*)c(-c3ccccc3)nc2c1,randomization,True,measured_inherited_equivalent,3.0402,,3.0402
1715,[*]CCC(Cl)=C([*])Cl,[*]CCC(Cl)=C([*])Cl,clean,True,measured,5.3651,,5.3651
1715,C(C*)C(=C(*)Cl)Cl,C(C*)C(=C(*)Cl)Cl,randomization,True,measured_inherited_equivalent,5.3651,,5.3651
1715,C(Cl)(CC*)=C(Cl)*,C(Cl)(CC*)=C(Cl)*,randomization,True,measured_inherited_equivalent,5.3651,,5.3651
1715,C(*)(=C(Cl)CC*)Cl,C(*)(=C(Cl)CC*)Cl,randomization,True,measured_inherited_equivalent,5.3651,,5.3651
1716,[*]c1ccc(Sc2cccc(Sc3ccc(S([*])=O)cc3)c2)cc1,[*]c1ccc(Sc2cccc(Sc3ccc(S([*])=O)cc3)c2)cc1,clean,True,measured,3.9082,,3.9082
1716,c1(ccc(Sc2cccc(Sc3ccc(*)cc3)c2)cc1)S(*)=O,c1(ccc(Sc2cccc(Sc3ccc(*)cc3)c2)cc1)S(*)=O,randomization,True,measured_inherited_equivalent,3.9082,,3.9082
1716,c1(S(=O)*)ccc(Sc2cc(Sc3ccc(cc3)*)ccc2)cc1,c1(S(=O)*)ccc(Sc2cc(Sc3ccc(cc3)*)ccc2)cc1,randomization,True,measured_inherited_equivalent,3.9082,,3.9082
1716,S(c1cccc(c1)Sc1ccc(S(*)=O)cc1)c1ccc(cc1)*,S(c1cccc(c1)Sc1ccc(S(*)=O)cc1)c1ccc(cc1)*,randomization,True,measured_inherited_equivalent,3.9082,,3.9082
1717,[*]CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],[*]CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],clean,True,measured,6.7518,,6.7518
1717,O=C(CCCCCCCCC(O*)=O)OCCCCCCCCCC*,O=C(CCCCCCCCC(O*)=O)OCCCCCCCCCC*,randomization,True,measured_inherited_equivalent,6.7518,,6.7518
1717,*OC(=O)CCCCCCCCC(=O)OCCCCCCCCCC*,*OC(=O)CCCCCCCCC(=O)OCCCCCCCCCC*,randomization,True,measured_inherited_equivalent,6.7518,,6.7518
1717,C(CCCOC(CCCCCCCCC(O*)=O)=O)CCCCCC*,C(CCCOC(CCCCCCCCC(O*)=O)=O)CCCCCC*,randomization,True,measured_inherited_equivalent,6.7518,,6.7518
1718,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=Cc4ccc([*])cc4)cc3)cc2)cc1,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=Cc4ccc([*])cc4)cc3)cc2)cc1,clean,True,measured,3.7154,,3.7154
1718,O=S(c1ccc(O*)cc1)(=O)c1ccc(Oc2ccc(cc2)C=Cc2ccc(cc2)*)cc1,O=S(c1ccc(O*)cc1)(=O)c1ccc(Oc2ccc(cc2)C=Cc2ccc(cc2)*)cc1,randomization,True,measured_inherited_equivalent,3.7154,,3.7154
1718,c1cc(ccc1S(=O)(=O)c1ccc(Oc2ccc(cc2)C=Cc2ccc(*)cc2)cc1)O*,c1cc(ccc1S(=O)(=O)c1ccc(Oc2ccc(cc2)C=Cc2ccc(*)cc2)cc1)O*,randomization,True,measured_inherited_equivalent,3.7154,,3.7154
1718,c1c(Oc2ccc(cc2)S(c2ccc(O*)cc2)(=O)=O)ccc(c1)C=Cc1ccc(*)cc1,c1c(Oc2ccc(cc2)S(c2ccc(O*)cc2)(=O)=O)ccc(c1)C=Cc1ccc(*)cc1,randomization,True,measured_inherited_equivalent,3.7154,,3.7154
1719,[*]C=C([*])c1ccc(N)cc1,[*]C=C([*])c1ccc(N)cc1,clean,True,measured,0.2334,,0.2334
1719,C(*)(=C*)c1ccc(N)cc1,C(*)(=C*)c1ccc(N)cc1,randomization,True,measured_inherited_equivalent,0.2334,,0.2334
1719,C(=C(*)c1ccc(N)cc1)*,C(=C(*)c1ccc(N)cc1)*,randomization,True,measured_inherited_equivalent,0.2334,,0.2334
1719,c1cc(C(*)=C*)ccc1N,c1cc(C(*)=C*)ccc1N,randomization,True,measured_inherited_equivalent,0.2334,,0.2334
1720,[*]c1sc([*])c(OCCCCCCC)c1C,[*]c1sc([*])c(OCCCCCCC)c1C,clean,True,measured,2.8389,,2.8389
1720,c1(sc(*)c(c1OCCCCCCC)C)*,c1(sc(*)c(c1OCCCCCCC)C)*,randomization,True,measured_inherited_equivalent,2.8389,,2.8389
1720,C(CCCCC)COc1c(*)sc(c1C)*,C(CCCCC)COc1c(*)sc(c1C)*,randomization,True,measured_inherited_equivalent,2.8389,,2.8389
1720,c1(c(c(C)c(*)s1)OCCCCCCC)*,c1(c(c(C)c(*)s1)OCCCCCCC)*,randomization,True,measured_inherited_equivalent,2.8389,,2.8389
1721,[*]OC1CCC(NC([*])=O)CC1,[*]OC1CCC(NC([*])=O)CC1,clean,True,measured,6.3762,,6.3762
1721,*OC1CCC(CC1)NC(=O)*,*OC1CCC(CC1)NC(=O)*,randomization,True,measured_inherited_equivalent,6.3762,,6.3762
