strategy,query_budget,queries_used,candidates_proposed,candidates_valid,valid_candidate_rate,candidates_unique,unique_candidate_rate,duplicates,invalid_proposals,edit_budget_rejections,source_prediction,best_prediction,best_drift,drift_per_query,best_operator_edits,max_operator_edits,mean_operator_edits,seed,operator,objective,source_smiles,best_smiles,predictor_calls,one_model_call_per_query,atom_edit_count,structural_change_proxy,element_change_count,atom_count_delta,component_count_delta,best_is_source,source_id
greedy,50,45,55,45,0.8181818181818182,45,1.0,0,0,10,2.770007848739624,3.0655736923217773,0.2955658435821533,0.006568129857381185,3.0,3.0,1.8444444444444446,42,aliphatic_carbon_substitution,UntargetedDrift,*C=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCCCC,*C=Cc1csc(C=Cc2cccc(*)n2)c1CCNCNCCC(F)(F)F,46,True,6,9,3,3,0,False,9
greedy,50,17,19,17,0.8947368421052632,17,1.0,0,0,2,5.766177177429199,4.718347072601318,1.0478301048278809,0.06163706498987535,3.0,3.0,1.8235294117647058,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(*)C(=O)NCCO,*NN(*)C(=O)NNCO,18,True,3,3,3,0,0,False,10
greedy,50,33,37,33,0.8918918918918919,33,1.0,0,0,4,5.358880043029785,6.492839336395264,1.1339592933654785,0.03436240282925693,3.0,3.0,1.696969696969697,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(*)C(=O)SC(C)CC,*CC(*)C(=O)SC(OC(F)(F)F)C(F)(F)F,34,True,10,16,4,6,0,False,11
greedy,50,18,20,18,0.9,18,1.0,0,0,2,5.310904502868652,7.092388153076172,1.7814836502075195,0.09897131390041775,3.0,3.0,1.7777777777777777,42,aliphatic_carbon_substitution,UntargetedDrift,*OC(=O)CCSCCC(*)=O,*OC(=O)COSOOC(*)=O,19,True,3,3,3,0,0,False,12
greedy,50,36,43,36,0.8372093023255814,36,1.0,0,0,7,5.054882526397705,6.703760623931885,1.6488780975341797,0.045802169375949435,3.0,3.0,1.8055555555555556,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(*)C(=O)OCCCSCC,*CC(*)C(=O)OCCOSOC(F)(F)F,37,True,6,9,3,3,0,False,13
greedy,50,50,51,51,1.0,50,1.0,0,0,0,5.500260353088379,2.909391164779663,2.590869188308716,0.05181738376617431,3.0,3.0,1.94,42,aliphatic_carbon_substitution,UntargetedDrift,*C=CC(C)C(*)C(=O)OCCCC,*C=CN(C#N)N(*)C(=O)OCCCC,51,True,3,4,2,1,0,False,14
greedy,50,44,55,44,0.8,44,1.0,0,0,11,5.93048095703125,4.9171528816223145,1.0133280754089355,0.023030183532021263,3.0,3.0,1.9318181818181819,42,aliphatic_carbon_substitution,UntargetedDrift,*NC(CCC(=O)OCCCC)C(*)=O,*NN(COC(=O)OCNCC)C(*)=O,45,True,3,3,3,0,0,False,15
greedy,50,32,36,32,0.8888888888888888,32,1.0,0,0,4,6.093667507171631,5.354653835296631,0.739013671875,0.02309417724609375,3.0,3.0,1.90625,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(*)(C#N)C(=O)OCC(C)OCC=C,*NC(*)(C#N)C(=O)OCN(C#N)OCC=C,33,True,3,4,2,1,0,False,16
greedy,50,50,55,55,1.0,50,1.0,0,0,0,4.716371059417725,5.2842793464660645,0.5679082870483398,0.011358165740966797,2.0,2.0,1.4,42,aliphatic_carbon_substitution,UntargetedDrift,*C(=NCCCCCC)N(*)CCCCCC,*C(=NCCCCCC(F)(F)F)N(*)OCCCCC,51,True,5,8,2,3,0,False,17
greedy,50,30,36,30,0.8333333333333334,30,1.0,0,0,6,5.228766918182373,4.260153293609619,0.9686136245727539,0.0322871208190918,3.0,3.0,1.8666666666666667,42,aliphatic_carbon_substitution,UntargetedDrift,*CC#CC#CCOC(=O)CCCCC(=O)O*,*NC#CC#CNOC(=O)CCNCC(=O)O*,31,True,3,3,3,0,0,False,18
greedy,50,50,50,50,1.0,50,1.0,0,0,0,6.2741827964782715,5.700594902038574,0.5735878944396973,0.011471757888793946,3.0,3.0,2.14,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,*NC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)COC#N,51,True,3,4,2,1,0,False,19
greedy,50,23,28,23,0.8214285714285714,23,1.0,0,0,5,6.232177257537842,7.092568397521973,0.8603911399841309,0.037408310434092644,3.0,3.0,1.9130434782608696,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(C)(C)CS(*)(=O)=O,*OC(C)(C#N)OS(*)(=O)=O,24,True,3,4,2,1,0,False,20
greedy,50,1,1,1,1.0,1,1.0,0,0,0,7.237398147583008,7.249334335327148,0.011936187744140625,0.011936187744140625,1.0,1.0,1.0,42,aliphatic_carbon_substitution,UntargetedDrift,*C(F)C(*)(F)OC(F)(F)F,*N(F)C(*)(F)OC(F)(F)F,2,True,1,1,1,0,0,False,21
greedy,50,44,55,44,0.8,44,1.0,0,0,11,6.301794528961182,4.955370903015137,1.346423625946045,0.030600536953319202,3.0,3.0,1.9318181818181819,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(*)C(=O)OCCCCC,*CN(*)C(=O)OCNNCC,45,True,3,3,3,0,0,False,22
greedy,50,39,45,39,0.8666666666666667,39,1.0,0,0,6,6.122353553771973,6.834000110626221,0.711646556854248,0.018247347611647386,3.0,3.0,1.7435897435897436,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(*)(C)C(=O)OCCCOC,*CC(*)(F)C(=O)OOCCOC(F)(F)F,40,True,6,9,3,3,0,False,23
greedy,50,50,54,54,1.0,50,1.0,0,0,0,5.851002216339111,4.642111778259277,1.208890438079834,0.02417780876159668,3.0,3.0,1.84,42,aliphatic_carbon_substitution,UntargetedDrift,*C=CCCCCCCCCCC*,*C=CNNCCCCCCCN*,51,True,3,3,3,0,0,False,24
greedy,50,0,0,0,0.0,0,0.0,0,0,0,7.346739768981934,7.346739768981934,0.0,0.0,,,,42,aliphatic_carbon_substitution,UntargetedDrift,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,25
greedy,50,6,6,6,1.0,6,1.0,0,0,0,6.814662933349609,6.492740154266357,0.32192277908325195,0.05365379651387533,2.0,2.0,1.3333333333333333,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,*NC(*)(F)C(=O)ONC(F)(F)C(F)(F)F,7,True,2,2,2,0,0,False,26
greedy,50,50,66,66,1.0,50,1.0,0,0,0,6.311307907104492,5.4229607582092285,0.8883471488952637,0.017766942977905275,3.0,3.0,1.6,42,aliphatic_carbon_substitution,UntargetedDrift,*CCCCCCCCCCCCC(=O)N*,*NCCNCOCCCCCCC(=O)N*,51,True,3,3,3,0,0,False,27
greedy,50,11,11,11,1.0,11,1.0,0,0,0,6.676274299621582,5.525662899017334,1.150611400604248,0.10460103641856801,3.0,3.0,1.7272727272727273,42,aliphatic_carbon_substitution,UntargetedDrift,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,*NN(*)C(=O)ONC(F)(F)C(F)(F)C(F)(F)F,12,True,3,3,3,0,0,False,28
greedy,50,50,61,61,1.0,50,1.0,0,0,0,5.6309332847595215,4.813310146331787,0.8176231384277344,0.016352462768554687,3.0,3.0,1.72,42,aliphatic_carbon_substitution,UntargetedDrift,*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,*NCNCCNC(=O)C(OC)N(OC)C(=O)N*,51,True,3,3,3,0,0,False,29
greedy,10,0,0,0,0.0,0,0.0,0,0,0,4.482829570770264,4.482829570770264,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C#CC(CCCCOC(=O)NCCC)=C(*)CCCCOC(=O)NCCC,*C#CC(CCCCOC(=O)NCCC)=C(*)CCCCOC(=O)NCCC,1,True,0,0,0,0,0,True,0
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.693188190460205,5.693188190460205,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C=C,*CC(*)C=C,1,True,0,0,0,0,0,True,1
greedy,10,0,0,0,0.0,0,0.0,0,0,0,4.5167927742004395,4.5167927742004395,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(=S)NO*,*CC(=S)NO*,1,True,0,0,0,0,0,True,2
greedy,10,0,0,0,0.0,0,0.0,0,0,0,4.1277289390563965,4.1277289390563965,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(=O)CC(*)=S,*CC(=O)CC(*)=S,1,True,0,0,0,0,0,True,3
greedy,10,0,0,0,0.0,0,0.0,0,0,0,3.604166030883789,3.604166030883789,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(=O)C(=S)C(*)=O,*CC(=O)C(=S)C(*)=O,1,True,0,0,0,0,0,True,4
greedy,10,10,65,65,1.0,10,1.0,0,0,0,2.682847023010254,2.969146251678467,0.2862992286682129,0.02862992286682129,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*C#Cc1cc(C#Cc2cc(N)c(*)cc2[N+](=O)[O-])c(OCCOCCOC)cc1OCCOCCOC,*C#Cc1cc(C#Cc2cc(N)c(*)cc2C(=O)[O-])c(OCCOCCOC)cc1OCCOCCOC,11,True,1,1,1,0,0,False,5
greedy,10,10,20,20,1.0,10,1.0,0,0,0,1.931450605392456,1.4509706497192383,0.4804799556732178,0.048047995567321776,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*C#Cc1ccc(C#Cc2sc(*)c([N+](=O)[O-])c2[N+](=O)[O-])cc1,*C#Cc1ccc(C#Cc2sc(*)c([N+](C)=O)c2[N+](=O)[O-])cc1,11,True,1,1,1,0,0,False,6
greedy,10,10,20,20,1.0,10,1.0,0,0,0,2.3184561729431152,1.8392901420593262,0.47916603088378906,0.047916603088378903,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*C#Cc1sc(C#Cc2ccc(*)nc2)c([N+](=O)[O-])c1[N+](=O)[O-],*C#Cc1sc(C#Cc2ccc(*)nc2)c([N+](C)=O)c1[N+](=O)[O-],11,True,1,1,1,0,0,False,7
greedy,10,10,44,44,1.0,10,1.0,0,0,0,3.9084136486053467,3.668297290802002,0.24011635780334473,0.024011635780334474,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*CCCCCCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O*)cc2)cc1,*OC(=O)c1ccc(C=Cc2ccc(C(=O)OCCCCCCCCCS*)cc2)cc1,11,True,1,1,1,0,0,False,8
greedy,10,10,29,29,1.0,10,1.0,0,0,0,2.770007848739624,3.2958593368530273,0.5258514881134033,0.05258514881134033,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*C=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCCCC,*N=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCCCC,11,True,1,1,1,0,0,False,9
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.766177177429199,5.766177177429199,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)NCCO,*CC(*)C(=O)NCCO,1,True,0,0,0,0,0,True,10
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.358880043029785,5.358880043029785,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)SC(C)CC,*CC(*)C(=O)SC(C)CC,1,True,0,0,0,0,0,True,11
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.310904502868652,5.310904502868652,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*OC(=O)CCSCCC(*)=O,*OC(=O)CCSCCC(*)=O,1,True,0,0,0,0,0,True,12
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.054882526397705,5.054882526397705,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)OCCCSCC,*CC(*)C(=O)OCCCSCC,1,True,0,0,0,0,0,True,13
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.500260353088379,5.500260353088379,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C=CC(C)C(*)C(=O)OCCCC,*C=CC(C)C(*)C(=O)OCCCC,1,True,0,0,0,0,0,True,14
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.93048095703125,5.93048095703125,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*NC(CCC(=O)OCCCC)C(*)=O,*NC(CCC(=O)OCCCC)C(*)=O,1,True,0,0,0,0,0,True,15
greedy,10,0,0,0,0.0,0,0.0,0,0,0,6.093667507171631,6.093667507171631,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)(C#N)C(=O)OCC(C)OCC=C,*CC(*)(C#N)C(=O)OCC(C)OCC=C,1,True,0,0,0,0,0,True,16
greedy,10,0,0,0,0.0,0,0.0,0,0,0,4.716371059417725,4.716371059417725,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C(=NCCCCCC)N(*)CCCCCC,*C(=NCCCCCC)N(*)CCCCCC,1,True,0,0,0,0,0,True,17
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.228766918182373,5.228766918182373,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC#CC#CCOC(=O)CCCCC(=O)O*,*CC#CC#CCOC(=O)CCCCC(=O)O*,1,True,0,0,0,0,0,True,18
greedy,10,0,0,0,0.0,0,0.0,0,0,0,6.2741827964782715,6.2741827964782715,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,1,True,0,0,0,0,0,True,19
greedy,10,0,0,0,0.0,0,0.0,0,0,0,6.232177257537842,6.232177257537842,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(C)(C)CS(*)(=O)=O,*CC(C)(C)CS(*)(=O)=O,1,True,0,0,0,0,0,True,20
greedy,10,0,0,0,0.0,0,0.0,0,0,0,7.237398147583008,7.237398147583008,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C(F)C(*)(F)OC(F)(F)F,*C(F)C(*)(F)OC(F)(F)F,1,True,0,0,0,0,0,True,21
greedy,10,0,0,0,0.0,0,0.0,0,0,0,6.301794528961182,6.301794528961182,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)OCCCCC,*CC(*)C(=O)OCCCCC,1,True,0,0,0,0,0,True,22
greedy,10,0,0,0,0.0,0,0.0,0,0,0,6.122353553771973,6.122353553771973,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)(C)C(=O)OCCCOC,*CC(*)(C)C(=O)OCCCOC,1,True,0,0,0,0,0,True,23
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.851002216339111,5.851002216339111,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C=CCCCCCCCCCC*,*C=CCCCCCCCCCC*,1,True,0,0,0,0,0,True,24
greedy,10,0,0,0,0.0,0,0.0,0,0,0,7.346739768981934,7.346739768981934,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,25
greedy,10,0,0,0,0.0,0,0.0,0,0,0,6.814662933349609,6.814662933349609,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,26
greedy,10,0,0,0,0.0,0,0.0,0,0,0,6.311307907104492,6.311307907104492,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CCCCCCCCCCCCC(=O)N*,*CCCCCCCCCCCCC(=O)N*,1,True,0,0,0,0,0,True,27
greedy,10,0,0,0,0.0,0,0.0,0,0,0,6.676274299621582,6.676274299621582,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,28
greedy,10,0,0,0,0.0,0,0.0,0,0,0,5.6309332847595215,5.6309332847595215,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,1,True,0,0,0,0,0,True,29
greedy,20,0,0,0,0.0,0,0.0,0,0,0,4.482829570770264,4.482829570770264,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C#CC(CCCCOC(=O)NCCC)=C(*)CCCCOC(=O)NCCC,*C#CC(CCCCOC(=O)NCCC)=C(*)CCCCOC(=O)NCCC,1,True,0,0,0,0,0,True,0
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.693188190460205,5.693188190460205,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C=C,*CC(*)C=C,1,True,0,0,0,0,0,True,1
greedy,20,0,0,0,0.0,0,0.0,0,0,0,4.5167927742004395,4.5167927742004395,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(=S)NO*,*CC(=S)NO*,1,True,0,0,0,0,0,True,2
greedy,20,0,0,0,0.0,0,0.0,0,0,0,4.1277289390563965,4.1277289390563965,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(=O)CC(*)=S,*CC(=O)CC(*)=S,1,True,0,0,0,0,0,True,3
greedy,20,0,0,0,0.0,0,0.0,0,0,0,3.604166030883789,3.604166030883789,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(=O)C(=S)C(*)=O,*CC(=O)C(=S)C(*)=O,1,True,0,0,0,0,0,True,4
greedy,20,20,65,65,1.0,20,1.0,0,0,0,2.682847023010254,2.3833467960357666,0.2995002269744873,0.014975011348724365,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*C#Cc1cc(C#Cc2cc(N)c(*)cc2[N+](=O)[O-])c(OCCOCCOC)cc1OCCOCCOC,*C#Cc1cc(C#Cc2cc(N)c(*)cc2[N+](C)=O)c(OCCOCCOC)cc1OCCOCCOC,21,True,1,1,1,0,0,False,5
greedy,20,20,20,20,1.0,20,1.0,0,0,0,1.931450605392456,1.4509706497192383,0.4804799556732178,0.024023997783660888,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*C#Cc1ccc(C#Cc2sc(*)c([N+](=O)[O-])c2[N+](=O)[O-])cc1,*C#Cc1ccc(C#Cc2sc(*)c([N+](C)=O)c2[N+](=O)[O-])cc1,21,True,1,1,1,0,0,False,6
greedy,20,20,20,20,1.0,20,1.0,0,0,0,2.3184561729431152,1.8392882347106934,0.4791679382324219,0.023958396911621094,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*C#Cc1sc(C#Cc2ccc(*)nc2)c([N+](=O)[O-])c1[N+](=O)[O-],*C#Cc1sc(C#Cc2ccc(*)nc2)c([N+](=O)[O-])c1[N+](C)=O,21,True,1,1,1,0,0,False,7
greedy,20,20,44,44,1.0,20,1.0,0,0,0,3.9084136486053467,3.668297290802002,0.24011635780334473,0.012005817890167237,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*CCCCCCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O*)cc2)cc1,*OC(=O)c1ccc(C=Cc2ccc(C(=O)OCCCCCCCCCS*)cc2)cc1,21,True,1,1,1,0,0,False,8
greedy,20,20,29,29,1.0,20,1.0,0,0,0,2.770007848739624,3.2958593368530273,0.5258514881134033,0.026292574405670167,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*C=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCCCC,*N=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCCCC,21,True,1,1,1,0,0,False,9
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.766177177429199,5.766177177429199,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)NCCO,*CC(*)C(=O)NCCO,1,True,0,0,0,0,0,True,10
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.358880043029785,5.358880043029785,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)SC(C)CC,*CC(*)C(=O)SC(C)CC,1,True,0,0,0,0,0,True,11
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.310904502868652,5.310904502868652,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*OC(=O)CCSCCC(*)=O,*OC(=O)CCSCCC(*)=O,1,True,0,0,0,0,0,True,12
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.054882526397705,5.054882526397705,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)OCCCSCC,*CC(*)C(=O)OCCCSCC,1,True,0,0,0,0,0,True,13
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.500260353088379,5.500260353088379,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C=CC(C)C(*)C(=O)OCCCC,*C=CC(C)C(*)C(=O)OCCCC,1,True,0,0,0,0,0,True,14
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.93048095703125,5.93048095703125,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*NC(CCC(=O)OCCCC)C(*)=O,*NC(CCC(=O)OCCCC)C(*)=O,1,True,0,0,0,0,0,True,15
greedy,20,0,0,0,0.0,0,0.0,0,0,0,6.093667507171631,6.093667507171631,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)(C#N)C(=O)OCC(C)OCC=C,*CC(*)(C#N)C(=O)OCC(C)OCC=C,1,True,0,0,0,0,0,True,16
greedy,20,0,0,0,0.0,0,0.0,0,0,0,4.716371059417725,4.716371059417725,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C(=NCCCCCC)N(*)CCCCCC,*C(=NCCCCCC)N(*)CCCCCC,1,True,0,0,0,0,0,True,17
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.228766918182373,5.228766918182373,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC#CC#CCOC(=O)CCCCC(=O)O*,*CC#CC#CCOC(=O)CCCCC(=O)O*,1,True,0,0,0,0,0,True,18
greedy,20,0,0,0,0.0,0,0.0,0,0,0,6.2741827964782715,6.2741827964782715,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,1,True,0,0,0,0,0,True,19
greedy,20,0,0,0,0.0,0,0.0,0,0,0,6.232177257537842,6.232177257537842,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(C)(C)CS(*)(=O)=O,*CC(C)(C)CS(*)(=O)=O,1,True,0,0,0,0,0,True,20
greedy,20,0,0,0,0.0,0,0.0,0,0,0,7.237398147583008,7.237398147583008,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C(F)C(*)(F)OC(F)(F)F,*C(F)C(*)(F)OC(F)(F)F,1,True,0,0,0,0,0,True,21
greedy,20,0,0,0,0.0,0,0.0,0,0,0,6.301794528961182,6.301794528961182,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)OCCCCC,*CC(*)C(=O)OCCCCC,1,True,0,0,0,0,0,True,22
greedy,20,0,0,0,0.0,0,0.0,0,0,0,6.122353553771973,6.122353553771973,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)(C)C(=O)OCCCOC,*CC(*)(C)C(=O)OCCCOC,1,True,0,0,0,0,0,True,23
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.851002216339111,5.851002216339111,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C=CCCCCCCCCCC*,*C=CCCCCCCCCCC*,1,True,0,0,0,0,0,True,24
greedy,20,0,0,0,0.0,0,0.0,0,0,0,7.346739768981934,7.346739768981934,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,25
greedy,20,0,0,0,0.0,0,0.0,0,0,0,6.814662933349609,6.814662933349609,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,26
greedy,20,0,0,0,0.0,0,0.0,0,0,0,6.311307907104492,6.311307907104492,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CCCCCCCCCCCCC(=O)N*,*CCCCCCCCCCCCC(=O)N*,1,True,0,0,0,0,0,True,27
greedy,20,0,0,0,0.0,0,0.0,0,0,0,6.676274299621582,6.676274299621582,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1,True,0,0,0,0,0,True,28
greedy,20,0,0,0,0.0,0,0.0,0,0,0,5.6309332847595215,5.6309332847595215,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,1,True,0,0,0,0,0,True,29
greedy,50,0,0,0,0.0,0,0.0,0,0,0,4.482829570770264,4.482829570770264,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*C#CC(CCCCOC(=O)NCCC)=C(*)CCCCOC(=O)NCCC,*C#CC(CCCCOC(=O)NCCC)=C(*)CCCCOC(=O)NCCC,1,True,0,0,0,0,0,True,0
greedy,50,0,0,0,0.0,0,0.0,0,0,0,5.693188190460205,5.693188190460205,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(*)C=C,*CC(*)C=C,1,True,0,0,0,0,0,True,1
greedy,50,0,0,0,0.0,0,0.0,0,0,0,4.5167927742004395,4.5167927742004395,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(=S)NO*,*CC(=S)NO*,1,True,0,0,0,0,0,True,2
greedy,50,0,0,0,0.0,0,0.0,0,0,0,4.1277289390563965,4.1277289390563965,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(=O)CC(*)=S,*CC(=O)CC(*)=S,1,True,0,0,0,0,0,True,3
greedy,50,0,0,0,0.0,0,0.0,0,0,0,3.604166030883789,3.604166030883789,0.0,0.0,,,,42,scaffold_preserving,UntargetedDrift,*CC(=O)C(=S)C(*)=O,*CC(=O)C(=S)C(*)=O,1,True,0,0,0,0,0,True,4
greedy,50,50,65,65,1.0,50,1.0,0,0,0,2.682847023010254,2.3833467960357666,0.2995002269744873,0.0059900045394897464,1.0,1.0,1.0,42,scaffold_preserving,UntargetedDrift,*C#Cc1cc(C#Cc2cc(N)c(*)cc2[N+](=O)[O-])c(OCCOCCOC)cc1OCCOCCOC,*C#Cc1cc(C#Cc2cc(N)c(*)cc2[N+](C)=O)c(OCCOCCOC)cc1OCCOCCOC,51,True,1,1,1,0,0,False,5
