polymer_id,original_representation,property_name,property_value,units,source_dataset,split,phase4_attack_family,phase4_attack_category,phase4_label_basis
poly_362,C(N*)(=O)c1sc(C(=S)*)cc1,Bandgap,2.4802,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3680,C(CCCCCCCC*)CO*,Bandgap,6.1884,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1925,c1(CCNC(C(*)C*)=O)ncccc1,Bandgap,4.3946,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2303,c1c(cc(C(NCCCCCCC*)=O)cc1)C(=O)N*,Bandgap,4.7571,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3567,C(CCCCC(NNC(=O)CCCCCCCC(=O)NN*)=O)CCCC(=O)*,Bandgap,6.0362,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3347,C1C(CCC(C1)(C*)CO*)C,Bandgap,5.8267,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1497,c1(ccc(c(c1)Br)O*)-c1ccc(cc1)C(=O)*,Bandgap,3.918,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1899,O=C(C*)NC(*)=O,Bandgap,4.3608,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3051,C(CCCCCNC(N*)=O)*,Bandgap,5.5278,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3801,CCOC(OC(=O)C(*)C*)C(F)(F)F,Bandgap,6.3587,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3419,C(CCCCC*)CC(N*)=O,Bandgap,5.8885,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2397,FC(C(F)(F)COC(=O)c1cccc(C(O*)=O)c1)(C(C*)(F)F)F,Bandgap,4.8608,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_676,O(C(=O)*)CCCCCCCCOC(=O)c1ccc(NC(c2ccc(N3C(=O)c4c(ccc(c4)*)C3=O)cc2)=O)cc1,Bandgap,2.8969,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3429,C(CCCCCC*)CCNC(=O)CCCCCCCCCC(=O)N*,Bandgap,5.8963,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3462,C(N*)(CCCCC(NCCCC*)=O)=O,Bandgap,5.937,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1057,O(*)C(c1ccc(C*)cc1)=S,Bandgap,3.3862,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2708,O=C(N*)CCCCC(=O)NCCCP(CCC*)c1ccccc1,Bandgap,5.1514,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2814,C(C)C(CO*)(C*)CO,Bandgap,5.2564,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4125,O=COC(*)C*,Bandgap,6.9115,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2427,C(=O)(*)Oc1ccc(C(CC)(c2ccc(cc2)O*)c2ccccc2)cc1,Bandgap,4.8841,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2527,C(CCOC(=O)Nc1cc(NC(O*)=O)c(C)cc1)C*,Bandgap,4.9701,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1305,O(Nc1ccc(C*)s1)*,Bandgap,3.6722,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1047,c1(-c2ccc3c(nc(-c4ccccc4)c(n3)*)c2)cc2nc(c(-c3ccccc3)nc2cc1)-c1cccc(c1)*,Bandgap,3.3721,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4096,O=C(O*)CCCCCCCCC(=O)OCC(CCl)(CCl)C*,Bandgap,6.7882,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1011,c1cc(C(Nc2cccc(c2)C(Nc2cc(NC(=O)*)ccc2)=O)=O)ccc1-c1nc2c([nH]1)ccc(*)c2,Bandgap,3.3335,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1369,c1c(ccc(c1)N*)Oc1ccc(cc1)*,Bandgap,3.7465,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_910,c1ccc2c(c(OCC(CCCC)CC)ccc2-c2cc(C=C*)ccc2*)c1,Bandgap,3.1924,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3255,C(CCC(C*)C)=C*,Bandgap,5.7497,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_381,C(=O)(Nc1ccc(cc1)NC(=O)C*)c1ccc2c(c1)C(N(*)C2=O)=O,Bandgap,2.4976,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4208,FC(C(F)(*)F)(O*)F,Bandgap,9.8351,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1273,c1c(CN(CC*)*)cccc1,Bandgap,3.6413,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3268,C1(O*)C(O)C(C(*)OC1CO)O,Bandgap,5.7633,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1408,O(*)C(C(=O)C*)=S,Bandgap,3.8049,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1891,*C(Oc1ccc(C2(C3CC(C2)CC3)c2cc(C)c(cc2)O*)cc1C)=O,Bandgap,4.3462,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1141,c12cc3c(nc(*)[nH]3)cc2nc([nH]1)-c1cc(ccc1)*,Bandgap,3.4806,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2799,C(C*)CN*,Bandgap,5.2341,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_435,c12ccc(cc1C(OC2=O)=Nc1cc(Oc2ccc(cc2)N=C2c3cc(ccc3C(=O)O2)C(=O)*)ccc1)*,Bandgap,2.5605,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1621,Cc1c(c(C)c(C)c(c1C)NC(=O)c1ccc(C(*)=O)cc1)N*,Bandgap,4.0581,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_524,c1cc(O*)ccc1C(C*)=S,Bandgap,2.6830000000000003,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_854,c1(C(OC(c2ccc(C(OC(c3cc(c(cc3)OCC*)OC)=O)=O)cc2)=O)=O)cc(c(cc1)O*)OC,Bandgap,3.117,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_148,c1ccc(C(*)C*)s1,Bandgap,1.9401,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1889,c1cc(Cc2ccc(cc2)S*)ccc1SC(=O)*,Bandgap,4.3437,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_326,c1cccc(N=Cc2oc(Sc3ccc(*)o3)cc2)c1N=C*,Bandgap,2.4355,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2911,C(NC(CCCC*)=O)CCCCCNC(=O)CCCCO*,Bandgap,5.3636,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4009,C(CCCCC(O*)=O)C(=O)OCCCCCCCCCCCCCCCCCCCC*,Bandgap,6.6516,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_488,c1c(C(C(F)(F)F)(c2ccc(-n3c(c4cc5c(cc4c3=O)c(=O)n(c5=O)*)=O)cc2)c2ccc(*)cc2)cccc1,Bandgap,2.6385,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1633,c1cccc2c1n(C(C(OCC)=O)n1c3cc(ccc3cc1*)*)cc2,Bandgap,4.0728,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3247,*C(C1C(C(=O)NC2C(C2)N*)C1)=O,Bandgap,5.7404,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1396,c1c(-c2ccc(cc2)-c2ccc(C(=C(C#N)C#N)Nc3ccc(cc3)O*)cc2)ccc(C(=C(C#N)C#N)Nc2ccc(*)cc2)c1,Bandgap,3.7824,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2830,CC(C*)(O*)C,Bandgap,5.2787,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4048,C(CCCCCC(=O)*)CCC(OCCC(C)O*)=O,Bandgap,6.7075,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2648,C(C(NCCCCCCNC(CO*)=O)=O)OCC*,Bandgap,5.1019,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_51,O1CCOc2c1c(sc2*)-c1sc(cc1)-c1sc(*)cc1,Bandgap,1.3711,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_79,c1(*)c(CCCCCC)cc(-c2cc(c(s2)*)CCCCCC)s1,Bandgap,1.5552,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1065,c12cc(Oc3cc4C(=O)N(*)C(=O)c4cc3)ccc1C(=O)N(c1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F)C2=O,Bandgap,3.3962,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3560,C(CCCCCCCCCCOC(CCC=CCCC(O*)=O)=O)CCC*,Bandgap,6.0257,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2938,C(c1ccc(CNC(=O)O*)cc1)NC(OCCCCCC*)=O,Bandgap,5.3924,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3684,C1(C2C(OC1)C(CO2)OC(OCCOCCOCCOC(O*)=O)=O)*,Bandgap,6.1949,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1333,CN(C)c1ccc(C(C*)*)cc1,Bandgap,3.7056,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2292,*C(CC(C*)c1ccc(cc1)Cl)(C#N)C#N,Bandgap,4.7449,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1949,C(*)C(c1cc2c(cc1)OCO2)*,Bandgap,4.4197,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1058,C(CNC*)(*)=S,Bandgap,3.3896,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_438,c1c(c(*)sc1*)-c1ccc(cc1)OCCCCCCCC,Bandgap,2.5681,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_786,c1cc(C(N(C)c2ccc(c(c2)N(C)*)Cl)=O)ccc1C(*)=O,Bandgap,3.0209,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1348,C(*)(c1cccc(C(=O)Nc2ccccc2N*)c1)=O,Bandgap,3.7239,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_85,C(c1c(*)sc(c1)*)C(=O)OCC,Bandgap,1.589,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1080,C1C2C3C(N(c4cc(cc(c4)C(=O)Nc4ccc(C(C)(c5ccc(cc5)N*)C)cc4)C(=O)*)C(C3C(C1)C2)=O)=O,Bandgap,3.4083,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2629,C(C)N(C(C(C(F)(F)C(F)(C(=O)N(CC)CCCCCC*)F)(F)F)=O)*,Bandgap,5.0851,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3147,C(CCCCNC(=O)C(CCCC)C(=O)N*)C*,Bandgap,5.6377,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2961,*N(CC*)C(C(Cl)Cl)=O,Bandgap,5.4221,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_758,Fc1c(F)c(O*)c(F)c(F)c1On1c(=O)c2cc3c(c(n(*)c3=O)=O)cc2c1=O,Bandgap,2.9852,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1443,c1(*)c(cc(Br)cc1O*)Br,Bandgap,3.8389,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1031,c1cc(C(c2ccc(s2)*)=O)sc1C*,Bandgap,3.3554,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2019,c1cc(N(*)c2nc(*)nc(n2)Cl)ccc1,Bandgap,4.493,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3504,*C(CC(O*)=C)=O,Bandgap,5.9735,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_298,*c1cc(c(s1)*)CCCCCCCC,Bandgap,2.3638,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2085,O(c1ccc(C2(CC3CC2CC3)c2ccc(O*)cc2)cc1)C(*)=O,Bandgap,4.5567,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3815,FC(COC(=O)C(F)(C*)*)(C(F)(F)C(F)(F)C(F)(C(F)(C(F)F)F)F)F,Bandgap,6.3722,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3551,C(=O)(NC1C(NC(O*)=O)C1)OCCCCC*,Bandgap,6.0216,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_569,S=C(c1ccc(C(=O)C*)cc1)*,Bandgap,2.744,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_90,c1cc(sc1*)-c1ccc(C#CC#C*)s1,Bandgap,1.6029,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3764,C(C(=O)O*)CCCCC(=O)OCCCCCC*,Bandgap,6.306,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2448,C1C(SC(C=1)*)*,Bandgap,4.904,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_446,c12c(ccc(N3C(=O)c4c(cc(*)cc4)C3=O)c2)-c2ccc(cc2C1=O)N1C(c2c(ccc(C(*)=O)c2)C1=O)=O,Bandgap,2.5712,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_756,O(c1c(cc(C(C(F)(F)F)(C(F)(F)F)c2cc(c(c(c2)Br)*)Br)cc1Br)Br)P(=O)(Oc1ccc(OC)cc1)O*,Bandgap,2.9806,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_121,C(CC)CCCCCCCCCOc1cc(sc1*)-c1ccc(s1)-c1sc(cc1)*,Bandgap,1.7783,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_510,c12ccc(-c3ccc4c(c3)C(N(C4=O)c3cc4c(-c5ccc(*)cc5C4)cc3)=O)cc1C(N(C2=O)*)=O,Bandgap,2.6653,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3675,C(C*)OCCOC(C(C(O*)=O)CCCCCCC)=O,Bandgap,6.1842,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3260,C(CN(C(=O)C)*)C*,Bandgap,5.7585,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_433,*c1ccc(Oc2ccc(-c3cnc4c(n3)cc3c(c4)nc(cn3)*)cc2)cc1,Bandgap,2.5578,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2858,C=CCCCCCCCCN(C(=O)*)*,Bandgap,5.307,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_448,c1(NC(=O)C*)ccc(Oc2ccc(NC(CN3C(c4cc(C(=O)c5ccc6C(N(*)C(c6c5)=O)=O)ccc4C3=O)=O)=O)cc2)cc1,Bandgap,2.5742,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3575,*CCCCCCCCCNC(=O)N*,Bandgap,6.0453,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3643,C(CCC(=O)NNC(OCCCC*)=O)CCCCCC(=O)NNC(=O)O*,Bandgap,6.1273,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1509,C(C#CC#CC*)OC(Nc1ccc(cc1)Cc1ccc(NC(=O)O*)cc1)=O,Bandgap,3.928,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1434,c1c(Oc2ccc(O*)cc2)ccc(C(c2ccc(cc2)*)=O)c1,Bandgap,3.8335,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3657,C(NCCCCCCNC(CO*)=O)(=O)C*,Bandgap,6.1421,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1956,C(C1CCC(C*)CC1)OC(=O)c1ccc(NC(=O)O*)cc1,Bandgap,4.4247,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_888,c12c(=O)n(*)c(c1cc1c(c2)c(=O)n(c1=O)-c1cccc(c1)C(c1ccc(cc1)*)=O)=O,Bandgap,3.1643,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1979,O=C(NCCCCCCCCCCCCNC(c1ccc(cc1)*)=O)c1ccc(cc1)O*,Bandgap,4.4458,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3219,*C(C*)OCCCCCC,Bandgap,5.7163,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3326,C(OCCOC(COCC(=O)O*)=O)COCC*,Bandgap,5.809,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4078,O(C(=O)C(*)C*)CC(F)(C(F)(F)OC(C(F)(F)C(C(F)(F)F)(F)F)(F)F)F,Bandgap,6.7568,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3141,*NC(=O)CC*,Bandgap,5.6299,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3754,O=C(C(C)(C*)*)OCC(C(F)(F)C(F)(F)C(F)F)(F)F,Bandgap,6.2894,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2291,c1(c(c(N)c(*)cc1)OC)*,Bandgap,4.7443,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1922,c1c(C*)ccc(c1)-c1ccc(O*)cc1,Bandgap,4.3907,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4007,C1C(COC(=O)CCCCCCCCC(=O)O*)CCC(C1)C*,Bandgap,6.6477,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_702,c1c2C(N(C(=O)c2ccc1*)c1ccc(cc1)Oc1ccc(cc1)C(=O)*)=O,Bandgap,2.925,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4060,C(C*)(C(O)=O)*,Bandgap,6.7294,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3452,C(CC(O*)C)*,Bandgap,5.9265,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1188,c1cc(O*)ccc1C(=O)CNCCNCC(c1ccc(*)cc1)=O,Bandgap,3.5485,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2602,*SSCCC*,Bandgap,5.0561,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1970,c1c(C(OC(c2ccc(cc2)OCC*)=O)=O)ccc(c1)O*,Bandgap,4.4379,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3025,C1(*)C=CC(*)CC1,Bandgap,5.5013,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_678,c1(c2cc3c(n(*)c(c3cc2c(n1-c1cc(C(F)(F)F)c(cc1)-c1c(C(F)(F)F)cc(cc1)*)=O)=O)=O)=O,Bandgap,2.8988,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4052,*OC(CC(=O)*)C1CO1,Bandgap,6.7174,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_713,c1c(ccc(Sc2ccc(cc2)N2C(c3ccc(C(=O)Oc4ccc(OC(=O)*)cc4)cc3C2=O)=O)c1)N1C(c2cc(ccc2C1=O)*)=O,Bandgap,2.9386,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3711,O(*)C(C=C)CC(*)=O,Bandgap,6.23,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2007,O(C)c1ccc(OC(C(*)C*)=O)cc1,Bandgap,4.4785,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3860,C(C*)(*)C,Bandgap,6.4609,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1923,*C(C(N*)Cc1ccc(cc1)O)=O,Bandgap,4.392,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3974,*CCCCOC(=O)CC(=O)O*,Bandgap,6.6045,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2332,N(CC(=O)*)C*,Bandgap,4.7857,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3302,*C/C=C\C*,Bandgap,5.7893,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2663,O=C(CC(CC)N*)*,Bandgap,5.1088,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3303,O(CCOCCOC(=O)CCCCCCCCC(=O)O*)CC*,Bandgap,5.7898,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1620,c1(nc(nc(N(*)CC)n1)*)-c1ccccc1,Bandgap,4.0578,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3591,C(O*)C1C(C1)C*,Bandgap,6.058,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_515,c1c(-c2ccc(*)cc2)ccc(c1)-c1ccc(cc1)C(=S)*,Bandgap,2.6739,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1191,c1c(sc(c1)C(=S)NC*)*,Bandgap,3.5518,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2100,c1(OC(C)=O)ccc(C(=O)OC(C*)*)cc1,Bandgap,4.5702,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3489,*NC(=O)CCCCCCCCC(NCCCCCC*)=O,Bandgap,5.9571,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4021,C1CC2CC1C1C2C(CC*)CC1*,Bandgap,6.669,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1656,c1c(C(OCCCCCCCOC(c2ccc(cc2)O*)=O)=O)ccc(c1)OC(=O)c1ccc(cc1)C(=O)*,Bandgap,4.0946,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_912,O(c1ccc(cc1)C(c1ccc(cc1)Oc1ccc(C(=O)c2ccc(cc2)Oc2ccc(*)cc2)cc1)=O)c1ccc(cc1)-c1nc2c(cccc2)n1-c1ccc(cc1)-n1c2c(cccc2)nc1*,Bandgap,3.1981,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2916,C([N-][N+]#N)C(O*)C*,Bandgap,5.3716,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
